N,MB,min,avgMin,avg,avgMax,max
340,25764.0,908.9,1749.3,2087.2,2267.0,2473.0
341,25840.0,1187.3,1874.5,2066.8,2258.3,2429.1
342,25916.0,1384.4,1812.3,2062.2,2231.5,2393.5
343,25992.0,386.0,1296.7,2056.3,2267.8,2375.2
344,26068.0,1676.0,1847.8,2081.6,2221.4,2368.7
345,26144.0,764.1,1562.9,1937.3,2184.9,2437.5
346,26220.0,1625.4,1975.2,2141.0,2236.6,2366.2
347,26296.0,1512.7,1723.9,1945.2,2169.8,2283.8
348,26372.0,962.3,1391.4,2084.1,2344.9,2498.3
349,26448.0,1239.7,1569.5,1942.3,2161.6,2528.3
350,26524.0,1648.9,1891.8,2085.6,2219.1,2399.8
351,26600.0,827.3,1414.6,1658.5,2076.6,2351.8
352,26676.0,1491.0,2036.6,2180.5,2287.2,2457.8
353,26752.0,869.9,1624.4,2110.9,2291.1,2465.8
354,26828.0,1345.3,1943.3,2111.9,2209.8,2312.7
355,26904.0,1116.4,1535.3,2026.3,2270.8,2413.4
356,26980.0,1221.3,1470.0,2063.3,2264.5,2414.9
357,27056.0,1309.6,1878.7,2130.2,2289.0,2524.0
358,27132.0,1459.0,1709.2,2050.6,2237.3,2444.7
359,27208.0,1224.0,1676.2,2105.5,2265.8,2394.9
360,27284.0,334.2,914.0,1932.5,2304.8,2511.0
361,27360.0,1334.2,1799.6,2090.5,2228.2,2373.2
362,27436.0,1134.0,1538.4,2003.0,2209.9,2433.5
363,27512.0,1448.8,1634.8,1963.6,2222.3,2373.6
364,27588.0,608.8,1319.3,1889.1,2144.5,2470.1
365,27664.0,1189.0,1484.1,1914.0,2175.9,2281.9
366,27740.0,1417.9,1911.8,2163.4,2327.5,2480.9
367,27816.0,824.1,1118.7,1490.9,1952.4,2189.7
368,27892.0,1091.3,1590.1,1887.2,2105.4,2306.5
369,27968.0,563.4,1118.9,1466.9,1933.2,2166.5
370,28044.0,898.0,1165.6,1473.7,1678.4,1789.4
371,28120.0,1050.2,1292.9,1496.0,1744.7,2038.9
372,28196.0,1104.6,1217.5,1499.2,1670.3,1928.8
373,28272.0,853.8,1434.7,1691.8,1998.0,2298.6
374,28348.0,1231.1,1569.3,1738.8,1898.3,2113.7
375,28424.0,1428.7,1811.6,1912.7,2021.5,2207.3
376,28500.0,1410.4,1571.1,1937.0,2148.7,2349.5
377,28576.0,1176.4,1646.8,1873.4,2007.9,2160.3
378,28652.0,646.2,985.7,1509.2,1785.8,1940.4
379,28728.0,887.5,1384.1,1672.9,1877.4,2167.0
380,28804.0,1138.3,1429.6,1643.2,1822.1,1896.9
381,28880.0,1338.2,1503.5,1767.9,1943.8,2109.3
382,28956.0,1114.6,1426.2,1957.7,2180.2,2338.8
383,29032.0,984.1,1342.7,2052.2,2259.1,2373.3
384,29108.0,1172.0,1652.3,2016.3,2267.0,2401.1
385,29184.0,1403.2,1654.0,2111.5,2290.7,2415.6
386,29260.0,1306.5,1839.9,2205.9,2376.5,2501.1
387,29336.0,1283.4,1721.4,2115.9,2282.0,2438.3
388,29412.0,1206.2,1729.8,2121.8,2340.3,2574.0
389,29488.0,1069.0,1693.3,1951.0,2159.9,2311.3
390,29564.0,1144.8,1395.5,2073.2,2319.9,2527.0
391,29640.0,1065.7,1543.7,2072.6,2419.2,2520.5
392,29716.0,1485.3,1918.9,2105.8,2300.1,2422.6
393,29792.0,1196.8,1772.4,2063.6,2309.8,2532.8
394,29868.0,1384.8,1739.6,1984.7,2272.8,2593.2
395,29944.0,1287.5,1773.9,2013.4,2263.8,2439.2
396,30020.0,1098.2,1757.7,2050.2,2272.2,2389.3
397,30096.0,1701.8,1806.0,2049.8,2181.6,2358.2
398,30172.0,1387.1,1733.8,2059.4,2195.3,2402.1
399,30248.0,711.2,1753.1,2120.7,2348.6,2473.1
400,30324.0,1476.5,1601.4,2164.9,2319.0,2469.4
401,30400.0,1407.3,1697.9,2101.4,2232.5,2364.1
402,30476.0,1424.6,1662.9,2038.2,2170.9,2317.2
403,30552.0,1211.1,1549.9,1929.4,2203.8,2394.5
404,30628.0,1256.9,1424.8,1750.9,2045.3,2277.1
405,30704.0,707.8,1378.2,1833.2,2157.8,2416.6
406,30780.0,1365.9,1879.0,2187.4,2294.4,2378.0
407,30856.0,584.8,1360.2,1928.6,2176.1,2472.5
408,30932.0,1414.1,1894.7,2181.5,2318.4,2430.6
409,31008.0,1310.9,1772.1,2107.7,2264.8,2447.7
410,31084.0,1011.6,1542.5,2070.1,2247.6,2487.6
411,31160.0,1316.6,1902.9,2186.1,2311.0,2475.4
412,31236.0,1523.5,1810.4,2134.5,2308.7,2503.8
413,31312.0,1172.3,1562.2,1969.1,2203.1,2491.9
414,31388.0,1204.2,1441.9,1882.5,2227.8,2449.0
415,31464.0,847.1,1642.6,1959.8,2223.7,2381.7
416,31540.0,1262.9,1589.1,1941.1,2195.0,2336.2
417,31616.0,904.6,1519.2,2112.7,2283.8,2480.9
418,31692.0,1128.6,1487.7,1898.1,2172.1,2412.4
419,31768.0,1588.8,1738.8,1964.8,2083.6,2220.0
420,31844.0,1224.1,1641.6,1954.2,2122.4,2355.3
421,31920.0,403.7,1317.2,1712.8,2061.7,2222.8
422,31996.0,1256.4,1634.7,1898.5,2106.4,2226.3
423,32072.0,1345.0,1559.6,1941.0,2181.8,2344.9
424,32148.0,346.5,940.9,2120.5,2272.9,2395.4
425,32224.0,245.1,984.8,1887.4,2135.5,2405.0
426,32300.0,1121.6,1723.3,1967.3,2130.1,2311.5
427,32376.0,1355.7,1733.2,2049.3,2170.9,2280.8
428,32452.0,1413.8,1812.1,2071.2,2182.6,2348.2
429,32528.0,1492.3,1831.2,2006.1,2148.2,2203.9
430,32604.0,1417.1,1974.7,2090.8,2177.4,2354.7
431,32680.0,1471.3,1846.0,2034.7,2140.3,2327.9
432,32756.0,648.4,1370.8,1831.9,2115.5,2335.2
433,32832.0,1362.0,1807.2,2027.1,2200.3,2314.7
434,32908.0,1516.8,1679.0,1992.3,2166.4,2280.0
435,32984.0,1482.5,1872.3,2046.6,2154.6,2334.0
436,33060.0,1531.2,1786.9,2052.2,2164.2,2219.9
437,33136.0,1628.3,1865.5,2111.8,2207.7,2279.7
438,33212.0,970.9,1733.6,1978.4,2186.8,2312.4
439,33288.0,1506.0,1927.1,2131.5,2199.7,2259.1
440,33364.0,1432.7,1820.7,2036.1,2217.1,2422.2
441,33440.0,1123.4,1868.4,2056.8,2181.2,2268.0
442,33516.0,1497.0,1912.6,2085.4,2216.9,2313.7
443,33592.0,661.5,1218.9,1901.5,2204.4,2365.2
444,33668.0,1095.8,1691.2,2000.1,2182.8,2460.0
445,33744.0,1095.7,1640.3,1978.2,2205.3,2455.5
446,33820.0,1168.8,1629.4,2017.2,2244.3,2452.0
447,33896.0,1210.5,1458.4,1951.1,2150.9,2370.5
448,33972.0,1493.9,1794.1,1980.9,2169.7,2219.1
449,34048.0,1124.5,1761.0,2095.0,2233.5,2353.9
450,34124.0,436.5,1309.0,1818.9,2132.9,2365.3
451,34200.0,882.6,1616.1,2079.2,2198.3,2286.0
452,34276.0,1021.5,1686.3,2008.6,2179.9,2289.5
453,34352.0,1148.2,1683.7,2033.4,2198.4,2421.5
454,34428.0,1137.3,1567.4,1980.1,2211.4,2383.6
455,34504.0,1485.5,1825.7,2026.5,2176.6,2382.4
456,34580.0,1538.2,1889.1,2105.8,2207.0,2327.5
457,34656.0,335.6,1393.5,1882.5,2129.5,2293.7
458,34732.0,337.3,1468.8,1987.5,2204.6,2447.1
459,34808.0,661.3,1452.9,1862.5,2169.0,2401.1
460,34884.0,1441.5,1900.0,2089.9,2198.1,2367.1
461,34960.0,1417.4,1829.1,2027.6,2144.5,2275.8
462,35036.0,1443.7,1842.2,2058.0,2148.2,2407.9
463,35112.0,1546.2,1916.1,2057.8,2190.6,2378.3
464,35188.0,917.1,1456.2,1864.1,2032.0,2194.4
465,35264.0,1261.9,1586.9,1942.6,2161.9,2369.9
466,35340.0,1587.0,1861.2,2041.9,2161.3,2356.4
467,35416.0,766.1,1533.9,1891.6,2150.8,2299.1
468,35492.0,926.3,1520.6,1902.4,2093.2,2316.4
469,35568.0,1178.2,1475.4,1717.1,1946.3,2164.5
470,35644.0,1001.3,1659.9,2051.4,2219.3,2423.5
471,35720.0,1137.6,1511.6,1846.9,2156.2,2435.2
472,35796.0,744.8,1373.7,1930.0,2269.2,2464.9
473,35872.0,1246.6,1534.3,1983.7,2157.4,2426.2
474,35948.0,1487.8,1794.1,2063.5,2193.1,2327.5
475,36024.0,1401.5,1819.8,2042.7,2167.5,2316.8
476,36100.0,1455.0,1683.9,1989.3,2177.4,2409.6
477,36176.0,1393.2,1711.4,2099.1,2209.4,2327.1
478,36252.0,1487.5,1827.3,2029.0,2141.2,2247.1
479,36328.0,1522.1,1884.3,2087.2,2228.1,2396.2
480,36404.0,1721.5,1974.7,2095.9,2176.3,2306.0
481,36480.0,1238.9,1511.9,1981.8,2099.7,2229.2
482,36556.0,1348.7,1660.1,1936.6,2057.0,2333.7
483,36632.0,221.1,1369.9,1986.4,2194.3,2434.7
484,36708.0,788.3,1644.4,2077.4,2280.2,2461.2
485,36784.0,1660.8,2049.2,2167.0,2310.0,2464.0
486,36860.0,1069.4,1694.8,1992.4,2202.4,2282.8
487,36936.0,1560.1,1764.4,2022.3,2219.6,2311.1
488,37012.0,1506.6,1745.6,1955.1,2134.0,2286.2
489,37088.0,1657.3,1798.9,1890.5,1998.1,2109.8
490,37164.0,1440.2,1833.8,1936.1,2039.7,2194.5
491,37240.0,1019.2,1616.5,2094.2,2303.2,2444.4
492,37316.0,1336.9,1744.3,2084.7,2271.9,2343.3
493,37392.0,1344.5,1819.5,2054.0,2187.8,2333.6
494,37468.0,1462.3,1731.2,2001.9,2175.9,2268.1
495,37544.0,1387.8,1618.8,1967.3,2158.7,2232.9
496,37620.0,1235.8,1472.0,1921.8,2135.5,2261.4
497,37696.0,367.6,1093.0,1990.2,2207.6,2452.5
498,37772.0,1486.4,1750.1,2053.6,2148.1,2271.7
499,37848.0,585.0,1364.2,1848.8,2061.6,2375.0
500,37924.0,742.7,1496.2,1957.2,2151.3,2279.2
501,38000.0,1209.9,1790.7,2123.8,2264.0,2409.2
502,38076.0,765.5,1637.1,2162.4,2293.7,2459.1
503,38152.0,1266.2,1733.6,2071.8,2190.3,2344.1
504,38228.0,1467.9,1692.2,1886.9,2185.7,2423.5
505,38304.0,1390.1,1705.4,1978.2,2187.0,2395.2
506,38380.0,959.2,1294.1,1771.0,2041.1,2227.9
507,38456.0,1560.8,1814.8,2023.6,2134.2,2257.8
508,38532.0,1540.4,1840.3,2046.7,2155.9,2302.4
509,38608.0,838.7,1610.5,2063.6,2226.9,2356.7
510,38684.0,1483.4,1845.6,2075.6,2216.2,2443.5
511,38760.0,1526.5,1756.6,2024.9,2191.9,2371.6
512,38836.0,1595.1,1970.7,2103.1,2194.7,2239.1
513,38912.0,691.4,1704.8,1858.7,2123.8,2335.2
514,38988.0,1355.9,1824.3,2112.8,2242.1,2321.4
515,39064.0,1363.8,1726.4,1933.7,2134.1,2230.4
516,39140.0,1052.1,1755.9,1981.6,2118.7,2346.2
517,39216.0,1487.1,1804.4,2069.2,2208.7,2346.2
518,39292.0,1338.0,1800.2,2067.2,2256.3,2397.9
519,39368.0,1556.7,1661.9,1988.2,2120.6,2274.5
520,39444.0,1659.3,1853.9,2089.5,2182.1,2236.5
521,39520.0,1230.0,1556.6,1972.4,2147.7,2299.5
522,39596.0,887.5,1806.1,2151.4,2267.8,2412.1
523,39672.0,1477.5,1780.6,2138.0,2265.0,2359.9
524,39748.0,1425.7,1762.9,1965.9,2178.2,2340.3
525,39824.0,1499.4,1774.1,2037.8,2213.7,2374.9
526,39900.0,706.2,1575.2,1943.9,2103.8,2371.2
527,39976.0,1234.1,1706.7,2037.3,2187.8,2233.8
528,40052.0,1456.6,1655.1,1963.9,2149.0,2348.7
529,40128.0,1426.7,1728.1,2054.8,2200.5,2367.7
530,40204.0,1521.1,1936.8,2088.9,2165.9,2278.3
531,40280.0,520.6,1410.7,1992.9,2175.9,2368.8
532,40356.0,415.4,1377.9,1908.3,2154.0,2349.5
533,40432.0,504.6,1509.8,2017.7,2205.9,2313.1
534,40508.0,1103.8,1567.0,1981.6,2145.5,2313.1
535,40584.0,890.1,1617.4,1978.0,2177.3,2372.6
536,40660.0,744.3,1379.6,2014.5,2194.0,2281.5
537,40736.0,1556.1,1971.7,2127.6,2218.4,2467.6
538,40812.0,1425.3,1708.2,2053.6,2208.5,2398.8
539,40888.0,1232.7,1388.7,1987.4,2154.5,2293.2
540,40964.0,1530.0,1653.4,2080.2,2280.4,2363.2
541,41040.0,1471.8,1653.1,2022.1,2165.5,2263.2
542,41116.0,1486.3,1793.5,2043.7,2191.1,2442.0
543,41192.0,250.3,1519.7,2010.6,2222.1,2404.9
544,41268.0,1299.0,1636.8,1965.3,2159.8,2337.1
545,41344.0,1278.6,1709.5,2067.6,2250.6,2423.4
546,41420.0,1216.9,1582.9,1900.7,2192.7,2322.2
547,41496.0,999.7,1670.9,2031.5,2161.0,2267.7
548,41572.0,634.2,1572.3,2117.9,2313.8,2428.4
549,41648.0,411.5,1566.8,2056.6,2216.0,2377.8
550,41724.0,851.7,1539.3,2000.7,2147.4,2366.6
551,41800.0,1483.8,1887.6,1991.8,2148.9,2311.7
552,41876.0,1139.9,1370.6,1826.7,2070.0,2270.5
553,41952.0,975.1,1519.3,1927.0,2126.3,2317.6
554,42028.0,1337.9,1736.5,2128.9,2379.2,2635.2
555,42104.0,1111.7,1344.0,2132.0,2309.2,2605.7
556,42180.0,1051.3,1472.4,2069.0,2351.8,2617.8
557,42256.0,1334.0,1675.0,2062.0,2226.4,2432.2
558,42332.0,1309.5,1695.0,1936.7,2086.0,2231.5
559,42408.0,1459.3,1851.4,2140.5,2309.5,2456.9
560,42484.0,1277.0,1666.3,2073.1,2275.2,2582.6
561,42560.0,1499.1,1801.8,2047.0,2213.8,2432.4
562,42636.0,1419.7,1861.0,2043.7,2137.1,2329.1
563,42712.0,1428.5,1707.1,2070.6,2217.6,2395.8
564,42788.0,1398.5,1906.7,2121.1,2233.4,2369.0
565,42864.0,958.8,1704.4,2044.9,2278.1,2409.1
566,42940.0,873.8,1556.5,1947.9,2204.9,2466.4
567,43016.0,1489.9,1759.3,2013.5,2240.5,2379.0
568,43092.0,1437.6,1843.8,2137.1,2322.3,2507.2
569,43168.0,903.8,1443.7,1945.2,2246.9,2398.4
570,43244.0,1529.3,1781.6,2042.2,2237.1,2451.4
571,43320.0,790.0,1518.6,1993.9,2230.3,2318.2
572,43396.0,1747.6,1925.5,2069.3,2204.4,2404.7
573,43472.0,914.4,1693.7,2065.3,2275.7,2503.3
574,43548.0,1274.1,1581.8,2069.4,2212.0,2352.2
575,43624.0,1428.0,1888.0,2125.5,2208.6,2326.8
576,43700.0,1569.1,1933.5,2123.6,2251.4,2450.4
577,43776.0,1463.0,1855.2,2083.4,2208.5,2471.4
578,43852.0,1146.6,1743.2,2035.9,2229.2,2326.0
579,43928.0,1558.1,2136.0,2264.1,2401.0,2512.1
580,44004.0,627.8,1216.3,1710.5,1982.6,2292.7
581,44080.0,841.8,1163.1,1458.7,1760.9,2037.6
582,44156.0,1018.3,1238.4,1576.3,1756.3,2023.4
583,44232.0,901.5,1152.2,1365.8,1560.9,1841.8
584,44308.0,1014.6,1298.9,1594.9,1791.5,2070.2
585,44384.0,1136.9,1656.0,1989.2,2241.9,2362.4
586,44460.0,456.5,1618.6,1970.0,2184.9,2384.1
587,44536.0,1398.9,1623.4,1912.6,2124.9,2247.1
588,44612.0,1554.5,1870.0,2112.2,2262.8,2315.6
589,44688.0,1368.2,1616.9,1955.1,2135.7,2265.5
590,44764.0,1224.1,1526.3,1851.1,2025.1,2209.0
591,44840.0,1054.6,1351.6,1832.2,2223.4,2363.2
592,44916.0,1083.8,1547.6,1904.7,2236.3,2425.0
593,44992.0,950.9,1366.8,1593.5,1802.9,2082.8
594,45068.0,1298.7,1483.9,1648.0,1896.2,2064.2
595,45144.0,950.0,1229.8,1423.1,1722.9,1942.7
596,45220.0,954.0,1609.6,1814.3,2070.4,2248.1
597,45296.0,1185.0,1797.5,2104.4,2277.7,2411.8
598,45372.0,1344.3,1421.6,1919.6,2261.6,2335.5
599,45448.0,828.3,1368.7,1802.2,2202.0,2362.3
600,45524.0,1380.5,1834.2,2140.3,2266.5,2408.2
601,45600.0,1573.2,1795.5,2160.2,2263.0,2346.2
602,45676.0,1416.1,1932.3,2086.3,2233.6,2416.6
603,45752.0,1625.4,1938.2,2083.3,2173.8,2272.0
604,45828.0,1476.8,1755.3,2036.2,2162.6,2264.5
605,45904.0,349.1,1245.1,1820.9,2112.9,2420.6
606,45980.0,1548.2,1891.9,2057.0,2140.5,2297.4
607,46056.0,727.8,1630.0,1968.9,2159.8,2453.2
608,46132.0,1528.2,1884.3,2122.3,2257.6,2403.1
609,46208.0,1509.7,1889.6,2156.7,2282.3,2441.7
610,46284.0,1497.1,1743.9,1999.3,2176.5,2367.7
611,46360.0,335.3,1441.8,2009.1,2209.1,2405.9
612,46436.0,1535.8,1700.9,2139.1,2240.5,2378.5
613,46512.0,1539.3,1916.7,2109.6,2252.9,2378.8
614,46588.0,1540.5,1832.8,2077.2,2250.9,2511.0
615,46664.0,1342.5,1616.5,1938.6,2130.0,2370.7
616,46740.0,1191.8,1501.4,1864.3,2135.2,2369.7
617,46816.0,1012.0,1323.1,1726.5,2025.7,2292.8
618,46892.0,1226.9,1622.7,2010.1,2239.9,2424.5
619,46968.0,1306.9,1640.3,1917.6,2197.1,2419.7
620,47044.0,573.6,1089.3,1707.0,2137.7,2362.8
621,47120.0,1311.1,1809.4,2025.8,2231.3,2316.8
622,47196.0,1053.0,1505.0,2048.1,2292.5,2392.1
623,47272.0,1339.9,1561.3,1953.7,2178.6,2352.2
624,47348.0,1461.8,1664.2,2187.5,2319.2,2422.5
625,47424.0,1503.8,1847.2,2117.5,2244.9,2338.0
626,47500.0,935.7,1644.6,2139.7,2303.3,2435.6
627,47576.0,1348.3,1731.3,2076.0,2277.0,2407.9
628,47652.0,1465.1,1787.7,1981.0,2146.0,2216.6
629,47728.0,866.0,1537.5,2094.7,2223.9,2378.3
630,47804.0,704.9,1644.9,2018.9,2289.9,2391.2
631,47880.0,1569.2,1812.1,2067.2,2185.8,2349.9
632,47956.0,1470.0,2095.0,2299.4,2395.4,2539.0
633,48032.0,1421.0,1870.5,2138.2,2277.5,2338.4
634,48108.0,1095.6,1612.1,2020.0,2201.6,2357.0
635,48184.0,1331.6,1720.7,2013.9,2170.9,2346.0
636,48260.0,1229.3,1613.5,1916.3,2173.9,2386.9
637,48336.0,861.4,1363.2,1925.1,2232.4,2367.4
638,48412.0,1495.2,1794.2,2034.4,2197.9,2386.4
639,48488.0,1456.2,1717.5,2089.8,2263.5,2385.5
640,48564.0,1597.2,1915.6,2172.6,2264.2,2344.9
641,48640.0,1690.7,1926.8,2119.6,2247.6,2349.1
642,48716.0,1454.1,1700.6,1991.4,2162.4,2297.4
643,48792.0,944.3,1646.1,1967.1,2184.8,2376.3
644,48868.0,1023.8,1565.6,1928.3,2176.7,2376.3
645,48944.0,1622.7,1986.0,2159.8,2304.8,2470.1
646,49020.0,936.1,1774.5,2099.9,2279.6,2368.8
647,49096.0,758.0,1606.4,1939.5,2150.2,2296.9
648,49172.0,716.7,1589.3,2036.9,2298.9,2400.0
649,49248.0,1468.9,1785.5,2146.7,2284.9,2392.1
650,49324.0,1411.5,1688.3,1967.3,2161.1,2339.9
651,49400.0,1622.5,1834.5,2046.1,2171.2,2328.6
652,49476.0,1297.4,1728.2,1969.5,2203.5,2308.0
653,49552.0,1377.8,1603.0,1872.2,2155.3,2277.3
654,49628.0,1808.2,1987.2,2152.8,2283.3,2325.9
655,49704.0,1151.9,1640.5,2066.8,2221.5,2406.0
656,49780.0,1051.9,1351.3,1940.6,2184.3,2335.4
657,49856.0,1486.6,1818.2,2079.7,2237.0,2365.2
658,49932.0,711.0,1591.1,2056.9,2219.8,2365.0
659,50008.0,931.2,1612.2,2100.6,2267.8,2381.0
660,50084.0,433.8,1443.3,2166.8,2358.2,2432.6
661,50160.0,1155.0,1746.9,2026.7,2290.2,2474.9
662,50236.0,1523.5,1762.2,2070.8,2198.2,2367.4
663,50312.0,828.4,1473.3,1841.2,2108.3,2316.6
664,50388.0,1473.4,1791.9,2061.7,2274.9,2363.4
665,50464.0,1128.0,1746.6,2089.1,2236.7,2427.2
666,50540.0,1073.4,1332.4,1536.9,1745.4,2266.4
667,50616.0,970.4,1340.9,1689.0,2049.0,2315.9
668,50692.0,1243.4,1378.0,1593.3,1813.0,2121.5
669,50768.0,1283.0,1484.4,1786.4,2141.1,2425.9
670,50844.0,353.8,1501.7,2050.6,2315.5,2488.6
671,50920.0,1258.4,1585.6,2047.1,2242.6,2427.2
672,50996.0,1434.8,1717.4,2090.9,2331.5,2456.1
673,51072.0,1298.1,1838.0,2113.7,2278.6,2442.0
674,51148.0,1015.2,1512.5,1512.5,1512.5,2378.1
